   1.5728472e+00   2.1860000e-01    2.8702243 
   1.5731520e+00   2.1530000e-01    2.88740991
   1.5734568e+00   2.0810000e-01    2.92587339
   1.5737616e+00   2.0260000e-01    2.95619331
   1.5740664e+00   2.0180000e-01    2.96067401
   1.5743712e+00   2.0540000e-01    2.9406531 
   1.5746760e+00   2.1070000e-01    2.91182709
   1.5749808e+00   2.1780000e-01    2.87436564
   1.5752856e+00   2.2870000e-01    2.81925676
   1.5755904e+00   2.3960000e-01    2.7668265 
   1.5758952e+00   2.4290000e-01    2.75144544
   1.5762000e+00   2.3310000e-01    2.7977836 
   1.5765048e+00   2.1680000e-01    2.8795646 
   1.5768096e+00   2.0450000e-01    2.94562425
   1.5771144e+00   2.0260000e-01    2.95619331
   1.5774192e+00   2.0850000e-01    2.92370065
   1.5777240e+00   2.1530000e-01    2.88740991
   1.5780288e+00   2.0960000e-01    2.91774776
   1.5783336e+00   1.7660000e-01    3.11196243
   1.5786384e+00   1.2150000e-01    3.53511824
   1.5789432e+00   5.8200000e-02    4.32245367
   1.5792480e+00   9.4000000e-03    5.58184729
   1.5795528e+00   4.0000000e-04    5.99762182
   1.5798576e+00   3.2000000e-03    5.85636149
   1.5801624e+00   1.1200000e-02    5.51036174
   1.5804672e+00   2.3900000e-02    5.08326934
   1.5807720e+00   3.8300000e-02    4.71313828
   1.5810768e+00   6.1400000e-02    4.26885742
   1.5813816e+00   9.4900000e-02    3.80934612
   1.5816864e+00   1.2110000e-01    3.53881875
   1.5819912e+00   1.3670000e-01    3.40234052
   1.5822960e+00   1.4690000e-01    3.32090812
   1.5826008e+00   1.5580000e-01    3.25421564
   1.5829056e+00   1.6300000e-01    3.20294455
   1.5832104e+00   1.6500000e-01    3.18910007
   1.5835152e+00   1.6250000e-01    3.20643201
   1.5838200e+00   1.6400000e-01    3.19600136
   1.5841248e+00   1.7350000e-01    3.13206842
   1.5844296e+00   1.8650000e-01    3.05005756
   1.5847344e+00   2.0010000e-01    2.97025643
   1.5850392e+00   2.0670000e-01    2.93351208
   1.5853440e+00   2.1190000e-01    2.90540454
   1.5856488e+00   2.1480000e-01    2.89003763
   1.5859536e+00   2.1530000e-01    2.88740991
   1.5862584e+00   2.2010000e-01    2.86250159
   1.5865632e+00   2.3180000e-01    2.8040835 
   1.5868680e+00   2.4390000e-01    2.74682784
   1.5871728e+00   2.4590000e-01    2.73765208
   1.5874776e+00   2.3560000e-01    2.78577116
   1.5877824e+00   2.2370000e-01    2.84418837
   1.5880872e+00   2.1090000e-01    2.91075404
   1.5883920e+00   1.9760000e-01    2.98450119
   1.5886968e+00   1.8710000e-01    3.04641347
   1.5890016e+00   1.9030000e-01    3.02717692
   1.5893064e+00   2.0260000e-01    2.95619331
   1.5896112e+00   2.1250000e-01    2.90220737
   1.5899160e+00   2.1500000e-01    2.88898578
   1.5902208e+00   2.0960000e-01    2.91774776
   1.5905256e+00   2.0220000e-01    2.95843138
   1.5908304e+00   1.9850000e-01    2.97935188
   1.5911352e+00   2.0460000e-01    2.94507078
   1.5914400e+00   2.1590000e-01    2.884265  
   1.5917448e+00   2.1780000e-01    2.87436564
   1.5920496e+00   2.0660000e-01    2.93405974
   1.5923544e+00   1.8620000e-01    3.05188408
   1.5926592e+00   1.6580000e-01    3.1836089 
   1.5929640e+00   1.3890000e-01    3.38429361
   1.5932688e+00   1.0590000e-01    3.68848028
   1.5935736e+00   7.6700000e-02    4.03875832
   1.5938784e+00   6.7300000e-02    4.17533018
   1.5941832e+00   6.2100000e-02    4.25741262
   1.5944880e+00   5.8400000e-02    4.31904076
   1.5947928e+00   5.3000000e-02    4.41434386
   1.5950976e+00   5.2400000e-02    4.42535663
   1.5954024e+00   5.3900000e-02    4.3979893 
   1.5957072e+00   5.7600000e-02    4.33274438
   1.5960120e+00   5.9300000e-02    4.30378853
   1.5963168e+00   6.0800000e-02    4.27874552
   1.5966216e+00   6.3800000e-02    4.23001849
   1.5969264e+00   6.2300000e-02    4.25416053
   1.5972312e+00   6.2700000e-02    4.24767995
   1.5975360e+00   7.0600000e-02    4.12575337
   1.5978408e+00   6.3600000e-02    4.23321236
   1.5981456e+00   4.6900000e-02    4.53064485
   1.5984504e+00   3.6500000e-02    4.75452102
   1.5987552e+00   3.2800000e-02    4.84355475
   1.5990600e+00   3.1000000e-02    4.8889503 
   1.5993648e+00   2.9100000e-02    4.93846679
   1.5996696e+00   2.7000000e-02    4.99523244
   1.5999744e+00   2.2800000e-02    5.1158168
